Episode #,State,Action,Reward,Next State,Terminated
34,[-0.54860574  0.00112733],1,-1.0,[-0.547291    0.00131471],0
34,[-0.547291    0.00131471],1,-1.0,[-0.5457987   0.00149225],0
34,[-0.5457987   0.00149225],1,-1.0,[-0.5441401   0.00165863],0
34,[-0.5441401   0.00165863],1,-1.0,[-0.5423275   0.00181259],0
34,[-0.5423275   0.00181259],1,-1.0,[-0.5403745   0.00195298],0
34,[-0.5403745   0.00195298],1,-1.0,[-0.5382958   0.00207875],0
34,[-0.5382958   0.00207875],1,-1.0,[-0.5361068   0.00218894],0
34,[-0.5361068   0.00218894],1,-1.0,[-0.53382415  0.00228273],0
34,[-0.53382415  0.00228273],1,-1.0,[-0.5314647   0.00235941],0
34,[-0.5314647   0.00235941],1,-1.0,[-0.5290463  0.0024184],0
34,[-0.5290463  0.0024184],1,-1.0,[-0.52658707  0.00245925],0
34,[-0.52658707  0.00245925],1,-1.0,[-0.5241054   0.00248166],0
34,[-0.5241054   0.00248166],1,-1.0,[-0.5216199   0.00248546],0
34,[-0.5216199   0.00248546],1,-1.0,[-0.5191493   0.00247062],0
34,[-0.5191493   0.00247062],1,-1.0,[-0.51671207  0.00243725],0
34,[-0.51671207  0.00243725],1,-1.0,[-0.51432645  0.00238561],0
34,[-0.51432645  0.00238561],1,-1.0,[-0.5120104   0.00231607],0
34,[-0.5120104   0.00231607],1,-1.0,[-0.5097812   0.00222918],0
34,[-0.5097812   0.00222918],1,-1.0,[-0.5076556   0.00212557],0
34,[-0.5076556   0.00212557],1,-1.0,[-0.50564957  0.00200605],0
34,[-0.50564957  0.00200605],1,-1.0,[-0.5037781   0.00187149],0
34,[-0.5037781   0.00187149],1,-1.0,[-0.50205517  0.00172293],0
34,[-0.50205517  0.00172293],1,-1.0,[-0.5004937   0.00156146],0
34,[-0.5004937   0.00156146],1,-1.0,[-0.4991054   0.00138831],0
34,[-0.4991054   0.00138831],1,-1.0,[-0.49790064  0.00120478],0
34,[-0.49790064  0.00120478],1,-1.0,[-0.4968884   0.00101223],0
34,[-0.4968884   0.00101223],1,-1.0,[-0.4960763   0.00081212],0
34,[-0.4960763   0.00081212],1,-1.0,[-0.49547035  0.00060593],0
34,[-0.49547035  0.00060593],1,-1.0,[-4.9507511e-01  3.9522018e-04],0
34,[-4.9507511e-01  3.9522018e-04],1,-1.0,[-4.9489358e-01  1.8155375e-04],0
34,[-4.9489358e-01  1.8155375e-04],1,-1.0,[-4.9492705e-01 -3.3469314e-05],0
34,[-4.9492705e-01 -3.3469314e-05],1,-1.0,[-4.9517527e-01 -2.4824229e-04],0
34,[-4.9517527e-01 -2.4824229e-04],1,-1.0,[-4.9563643e-01 -4.6116026e-04],0
34,[-4.9563643e-01 -4.6116026e-04],1,-1.0,[-0.49630708 -0.00067063],0
34,[-0.49630708 -0.00067063],1,-1.0,[-0.49718216 -0.00087509],0
34,[-0.49718216 -0.00087509],1,-1.0,[-0.49825516 -0.00107301],0
34,[-0.49825516 -0.00107301],1,-1.0,[-0.49951807 -0.0012629 ],0
34,[-0.49951807 -0.0012629 ],1,-1.0,[-0.5009614  -0.00144335],0
34,[-0.5009614  -0.00144335],1,-1.0,[-0.50257444 -0.001613  ],0
34,[-0.50257444 -0.001613  ],1,-1.0,[-0.504345   -0.00177058],0
34,[-0.504345   -0.00177058],1,-1.0,[-0.5062599 -0.0019149],0
34,[-0.5062599 -0.0019149],1,-1.0,[-0.5083048  -0.00204488],0
34,[-0.5083048  -0.00204488],1,-1.0,[-0.5104643  -0.00215955],0
34,[-0.5104643  -0.00215955],1,-1.0,[-0.5127224  -0.00225803],0
34,[-0.5127224  -0.00225803],1,-1.0,[-0.515062   -0.00233959],0
34,[-0.515062   -0.00233959],1,-1.0,[-0.5174656  -0.00240361],0
34,[-0.5174656  -0.00240361],1,-1.0,[-0.51991516 -0.00244961],0
34,[-0.51991516 -0.00244961],1,-1.0,[-0.5223924  -0.00247723],0
34,[-0.5223924  -0.00247723],1,-1.0,[-0.5248787  -0.00248628],0
34,[-0.5248787  -0.00248628],1,-1.0,[-0.5273554  -0.00247668],0
34,[-0.5273554  -0.00247668],1,-1.0,[-0.5298039  -0.00244851],0
34,[-0.5298039  -0.00244851],1,-1.0,[-0.5322058  -0.00240197],0
34,[-0.5322058  -0.00240197],1,-1.0,[-0.5345433  -0.00233743],0
34,[-0.5345433  -0.00233743],1,-1.0,[-0.53679866 -0.00225536],0
34,[-0.53679866 -0.00225536],1,-1.0,[-0.53895503 -0.00215638],0
34,[-0.53895503 -0.00215638],1,-1.0,[-0.54099625 -0.00204125],0
34,[-0.54099625 -0.00204125],1,-1.0,[-0.5429071  -0.00191083],0
34,[-0.5429071  -0.00191083],1,-1.0,[-0.5446732 -0.0017661],0
34,[-0.5446732 -0.0017661],1,-1.0,[-0.54628134 -0.00160815],0
34,[-0.54628134 -0.00160815],1,-1.0,[-0.5477195  -0.00143816],0
34,[-0.5477195  -0.00143816],1,-1.0,[-0.5489769  -0.00125741],0
34,[-0.5489769  -0.00125741],1,-1.0,[-0.5500442  -0.00106726],0
34,[-0.5500442  -0.00106726],1,-1.0,[-0.5509133  -0.00086913],0
34,[-0.5509133  -0.00086913],1,-1.0,[-0.5515778 -0.0006645],0
34,[-0.5515778 -0.0006645],1,-1.0,[-5.5203271e-01 -4.5490018e-04],0
34,[-5.5203271e-01 -4.5490018e-04],1,-1.0,[-5.5227458e-01 -2.4190434e-04],0
34,[-5.5227458e-01 -2.4190434e-04],1,-1.0,[-5.5230170e-01 -2.7100874e-05],0
34,[-5.5230170e-01 -2.7100874e-05],1,-1.0,[-5.521138e-01  1.879051e-04],0
34,[-5.521138e-01  1.879051e-04],1,-1.0,[-5.5171227e-01  4.0150696e-04],0
34,[-5.5171227e-01  4.0150696e-04],1,-1.0,[-0.5511002   0.00061211],0
34,[-0.5511002   0.00061211],1,-1.0,[-0.55028206  0.00081813],0
34,[-0.55028206  0.00081813],1,-1.0,[-0.549264    0.00101805],0
34,[-0.549264    0.00101805],1,-1.0,[-0.5480536   0.00121034],0
34,[-0.5480536   0.00121034],1,-1.0,[-0.54666007  0.00139359],0
34,[-0.54666007  0.00139359],1,-1.0,[-0.54509366  0.00156641],0
34,[-0.54509366  0.00156641],1,-1.0,[-0.54336613  0.00172751],0
34,[-0.54336613  0.00172751],1,-1.0,[-0.54149044  0.00187568],0
34,[-0.54149044  0.00187568],1,-1.0,[-0.5394806  0.0020098],0
34,[-0.5394806  0.0020098],1,-1.0,[-0.5373518   0.00212887],0
34,[-0.5373518   0.00212887],1,-1.0,[-0.5351198   0.00223199],0
34,[-0.5351198   0.00223199],1,-1.0,[-0.5328014   0.00231838],0
34,[-0.5328014   0.00231838],1,-1.0,[-0.530414    0.00238739],0
34,[-0.530414    0.00238739],1,-1.0,[-0.5279755  0.0024385],0
34,[-0.5279755  0.0024385],1,-1.0,[-0.5255042   0.00247133],0
34,[-0.5255042   0.00247133],1,-1.0,[-0.52301854  0.00248562],0
34,[-0.52301854  0.00248562],1,-1.0,[-0.52053726  0.00248127],0
34,[-0.52053726  0.00248127],1,-1.0,[-0.518079    0.00245831],0
34,[-0.518079    0.00245831],1,-1.0,[-0.5156621   0.00241691],0
34,[-0.5156621   0.00241691],1,-1.0,[-0.51330465  0.00235739],0
34,[-0.51330465  0.00235739],1,-1.0,[-0.5110245  0.0022802],0
34,[-0.5110245  0.0022802],1,-1.0,[-0.5088386   0.00218591],0
34,[-0.5088386   0.00218591],1,-1.0,[-0.50676334  0.00207525],0
34,[-0.50676334  0.00207525],1,-1.0,[-0.50481427  0.00194903],0
34,[-0.50481427  0.00194903],1,-1.0,[-0.50300604  0.00180823],0
34,[-0.50300604  0.00180823],1,-1.0,[-0.5013522   0.00165388],0
34,[-0.5013522   0.00165388],1,-1.0,[-0.49986503  0.00148715],0
34,[-0.49986503  0.00148715],1,-1.0,[-0.49855575  0.0013093 ],0
34,[-0.49855575  0.0013093 ],1,-1.0,[-0.49743408  0.00112165],0
34,[-0.49743408  0.00112165],1,-1.0,[-0.49650845  0.00092562],0
34,[-0.49650845  0.00092562],1,-1.0,[-0.4957858   0.00072267],0
34,[-0.4957858   0.00072267],1,-1.0,[-0.49527147  0.00051431],0
34,[-0.49527147  0.00051431],1,-1.0,[-4.9496937e-01  3.0211161e-04],0
34,[-4.9496937e-01  3.0211161e-04],1,-1.0,[-4.9488172e-01  8.7655004e-05],0
34,[-4.9488172e-01  8.7655004e-05],1,-1.0,[-4.9500918e-01 -1.2745659e-04],0
34,[-4.9500918e-01 -1.2745659e-04],1,-1.0,[-4.9535078e-01 -3.4161579e-04],0
34,[-4.9535078e-01 -3.4161579e-04],1,-1.0,[-0.49590403 -0.00055322],0
34,[-0.49590403 -0.00055322],1,-1.0,[-0.4966647  -0.00076069],0
34,[-0.4966647  -0.00076069],1,-1.0,[-0.4976272  -0.00096248],0
34,[-0.4976272  -0.00096248],1,-1.0,[-0.49878424 -0.00115707],0
34,[-0.49878424 -0.00115707],1,-1.0,[-0.50012726 -0.00134301],0
34,[-0.50012726 -0.00134301],1,-1.0,[-0.50164616 -0.0015189 ],0
34,[-0.50164616 -0.0015189 ],1,-1.0,[-0.5033296  -0.00168342],0
34,[-0.5033296  -0.00168342],1,-1.0,[-0.5051649  -0.00183535],0
34,[-0.5051649  -0.00183535],1,-1.0,[-0.5071385  -0.00197353],0
34,[-0.5071385  -0.00197353],1,-1.0,[-0.5092354  -0.00209693],0
34,[-0.5092354  -0.00209693],1,-1.0,[-0.51144004 -0.00220463],0
34,[-0.51144004 -0.00220463],1,-1.0,[-0.51373583 -0.0022958 ],0
34,[-0.51373583 -0.0022958 ],1,-1.0,[-0.5161056  -0.00236976],0
34,[-0.5161056  -0.00236976],1,-1.0,[-0.51853156 -0.00242595],0
34,[-0.51853156 -0.00242595],1,-1.0,[-0.5209955  -0.00246395],0
34,[-0.5209955  -0.00246395],1,-1.0,[-0.523479   -0.00248348],0
34,[-0.523479   -0.00248348],1,-1.0,[-0.52596337 -0.00248438],1
35,"(array([-0.5333816,  0.       ], dtype=float32), {})",1,-1.0,[-5.3330827e-01  7.3360672e-05],0
35,[-5.3330827e-01  7.3360672e-05],1,-1.0,[-5.3316206e-01  1.4617137e-04],0
35,[-5.3316206e-01  1.4617137e-04],1,-1.0,[-5.3294420e-01  2.1788625e-04],0
35,[-5.3294420e-01  2.1788625e-04],1,-1.0,[-5.3265619e-01  2.8796762e-04],0
35,[-5.3265619e-01  2.8796762e-04],1,-1.0,[-5.3230035e-01  3.5589008e-04],0
35,[-5.3230035e-01  3.5589008e-04],1,-1.0,[-5.318792e-01  4.211443e-04],0
35,[-5.318792e-01  4.211443e-04],1,-1.0,[-5.3139591e-01  4.8324096e-04],0
35,[-5.3139591e-01  4.8324096e-04],1,-1.0,[-0.5308542   0.00054171],0
35,[-0.5308542   0.00054171],1,-1.0,[-0.5302581   0.00059613],0
35,[-0.5302581   0.00059613],1,-1.0,[-0.529612    0.00064607],0
35,[-0.529612    0.00064607],1,-1.0,[-0.5289209   0.00069116],0
35,[-0.5289209   0.00069116],1,-1.0,[-0.5281898   0.00073108],0
35,[-0.5281898   0.00073108],1,-1.0,[-0.5274243   0.00076551],0
35,[-0.5274243   0.00076551],1,-1.0,[-0.5266301  0.0007942],0
35,[-0.5266301  0.0007942],1,-1.0,[-0.52581316  0.00081694],0
35,[-0.52581316  0.00081694],1,-1.0,[-0.5249796   0.00083354],0
35,[-0.5249796   0.00083354],1,-1.0,[-0.5241357  0.0008439],0
35,[-0.5241357  0.0008439],1,-1.0,[-0.5232878   0.00084793],0
35,[-0.5232878   0.00084793],1,-1.0,[-0.52244216  0.00084559],0
35,[-0.52244216  0.00084559],1,-1.0,[-0.52160525  0.00083692],0
35,[-0.52160525  0.00083692],1,-1.0,[-0.5207833   0.00082197],0
35,[-0.5207833   0.00082197],1,-1.0,[-0.51998246  0.00080085],0
35,[-0.51998246  0.00080085],1,-1.0,[-0.5192087   0.00077373],0
35,[-0.5192087   0.00077373],1,-1.0,[-0.5184679   0.00074081],0
35,[-0.5184679   0.00074081],1,-1.0,[-0.5177656   0.00070233],0
35,[-0.5177656   0.00070233],1,-1.0,[-0.517107    0.00065858],0
35,[-0.517107    0.00065858],1,-1.0,[-0.51649714  0.00060989],0
35,[-0.51649714  0.00060989],1,-1.0,[-0.5159405   0.00055664],0
35,[-0.5159405   0.00055664],1,-1.0,[-5.154413e-01  4.992029e-04],0
35,[-5.154413e-01  4.992029e-04],1,-1.0,[-5.1500326e-01  4.3802778e-04],0
35,[-5.1500326e-01  4.3802778e-04],1,-1.0,[-5.1462966e-01  3.7356844e-04],0
35,[-5.1462966e-01  3.7356844e-04],1,-1.0,[-5.1432335e-01  3.0630830e-04],0
35,[-5.1432335e-01  3.0630830e-04],1,-1.0,[-5.1408660e-01  2.3675173e-04],0
35,[-5.1408660e-01  2.3675173e-04],1,-1.0,[-5.1392120e-01  1.6542022e-04],0
35,[-5.1392120e-01  1.6542022e-04],1,-1.0,[-5.1382834e-01  9.2848568e-05],0
35,[-5.1382834e-01  9.2848568e-05],1,-1.0,[-5.1380879e-01  1.9580853e-05],0
35,[-5.1380879e-01  1.9580853e-05],1,-1.0,[-5.1386261e-01 -5.3833657e-05],0
35,[-5.1386261e-01 -5.3833657e-05],1,-1.0,[-5.1398945e-01 -1.2684459e-04],0
35,[-5.1398945e-01 -1.2684459e-04],1,-1.0,[-5.1418835e-01 -1.9890458e-04],0
35,[-5.1418835e-01 -1.9890458e-04],1,-1.0,[-5.144578e-01 -2.694734e-04],0
35,[-5.144578e-01 -2.694734e-04],1,-1.0,[-5.1479584e-01 -3.3802196e-04],0
35,[-5.1479584e-01 -3.3802196e-04],1,-1.0,[-5.1519990e-01 -4.0403625e-04],0
35,[-5.1519990e-01 -4.0403625e-04],1,-1.0,[-5.156669e-01 -4.670213e-04],0
35,[-5.156669e-01 -4.670213e-04],1,-1.0,[-0.5161934 -0.0005265],0
35,[-0.5161934 -0.0005265],1,-1.0,[-0.5167754  -0.00058204],0
35,[-0.5167754  -0.00058204],1,-1.0,[-0.51740867 -0.00063321],0
35,[-0.51740867 -0.00063321],1,-1.0,[-0.5180883  -0.00067964],0
35,[-0.5180883  -0.00067964],1,-1.0,[-0.51880926 -0.00072096],0
35,[-0.51880926 -0.00072096],1,-1.0,[-0.5195661  -0.00075688],0
35,[-0.5195661  -0.00075688],1,-1.0,[-0.52035326 -0.00078713],0
35,[-0.52035326 -0.00078713],1,-1.0,[-0.5211647  -0.00081147],0
35,[-0.5211647  -0.00081147],1,-1.0,[-0.5219945  -0.00082972],0
35,[-0.5219945  -0.00082972],1,-1.0,[-0.5228362  -0.00084175],0
35,[-0.5228362  -0.00084175],1,-1.0,[-0.52368367 -0.00084747],0
35,[-0.52368367 -0.00084747],1,-1.0,[-0.52453053 -0.00084684],0
35,[-0.52453053 -0.00084684],1,-1.0,[-0.52537036 -0.00083985],0
35,[-0.52537036 -0.00083985],1,-1.0,[-0.52619696 -0.00082656],0
35,[-0.52619696 -0.00082656],1,-1.0,[-0.527004   -0.00080708],0
35,[-0.527004   -0.00080708],1,-1.0,[-0.52778554 -0.00078154],0
35,[-0.52778554 -0.00078154],1,-1.0,[-0.52853566 -0.00075014],0
35,[-0.52853566 -0.00075014],1,-1.0,[-0.5292488  -0.00071311],0
35,[-0.5292488  -0.00071311],1,-1.0,[-0.5299195  -0.00067074],0
35,[-0.5299195  -0.00067074],1,-1.0,[-0.53054285 -0.00062334],0
35,[-0.53054285 -0.00062334],1,-1.0,[-0.5311141  -0.00057126],0
35,[-0.5311141  -0.00057126],1,-1.0,[-5.3162903e-01 -5.1489874e-04],0
35,[-5.3162903e-01 -5.1489874e-04],1,-1.0,[-5.3208369e-01 -4.5467768e-04],0
35,[-5.3208369e-01 -4.5467768e-04],1,-1.0,[-5.3247476e-01 -3.9104762e-04],0
35,[-5.3247476e-01 -3.9104762e-04],1,-1.0,[-5.3279924e-01 -3.2448568e-04],0
35,[-5.3279924e-01 -3.2448568e-04],1,-1.0,[-5.330547e-01 -2.554910e-04],0
35,[-5.330547e-01 -2.554910e-04],1,-1.0,[-5.3323931e-01 -1.8458087e-04],0
35,[-5.3323931e-01 -1.8458087e-04],1,-1.0,[-5.33351600e-01 -1.12286965e-04],0
35,[-5.33351600e-01 -1.12286965e-04],1,-1.0,[-5.3339076e-01 -3.9151266e-05],0
35,[-5.3339076e-01 -3.9151266e-05],1,-1.0,[-5.3335649e-01  3.4277942e-05],0
35,[-5.3335649e-01  3.4277942e-05],1,-1.0,[-5.3324902e-01  1.0745018e-04],0
35,[-5.3324902e-01  1.0745018e-04],1,-1.0,[-5.3306919e-01  1.7981688e-04],0
35,[-5.3306919e-01  1.7981688e-04],1,-1.0,[-5.328184e-01  2.508355e-04],0
35,[-5.328184e-01  2.508355e-04],1,-1.0,[-5.3249842e-01  3.1997362e-04],0
35,[-5.3249842e-01  3.1997362e-04],1,-1.0,[-5.321117e-01  3.867128e-04],0
35,[-5.321117e-01  3.867128e-04],1,-1.0,[-5.3166115e-01  4.5055262e-04],0
35,[-5.3166115e-01  4.5055262e-04],1,-1.0,[-5.3115010e-01  5.1101437e-04],0
35,[-5.3115010e-01  5.1101437e-04],1,-1.0,[-0.5305825   0.00056764],0
35,[-0.5305825   0.00056764],1,-1.0,[-0.5299624   0.00062002],0
35,[-0.5299624   0.00062002],1,-1.0,[-0.5292947   0.00066774],0
35,[-0.5292947   0.00066774],1,-1.0,[-0.52858424  0.00071046],0
35,[-0.52858424  0.00071046],1,-1.0,[-0.5278364   0.00074785],0
35,[-0.5278364   0.00074785],1,-1.0,[-0.52705675  0.00077963],0
35,[-0.52705675  0.00077963],1,-1.0,[-0.5262512   0.00080557],0
35,[-0.5262512   0.00080557],1,-1.0,[-0.52542573  0.00082546],0
35,[-0.52542573  0.00082546],1,-1.0,[-0.52458656  0.00083916],0
35,[-0.52458656  0.00083916],1,-1.0,[-0.52374     0.00084657],0
35,[-0.52374     0.00084657],1,-1.0,[-0.52289236  0.00084763],0
35,[-0.52289236  0.00084763],1,-1.0,[-0.52205     0.00084233],0
35,[-0.52205     0.00084233],1,-1.0,[-0.5212193   0.00083072],0
35,[-0.5212193   0.00083072],1,-1.0,[-0.5204065   0.00081287],0
35,[-0.5204065   0.00081287],1,-1.0,[-0.51961756  0.00078893],0
35,[-0.51961756  0.00078893],1,-1.0,[-0.5188585   0.00075907],0
35,[-0.5188585   0.00075907],1,-1.0,[-0.51813495  0.00072352],0
35,[-0.51813495  0.00072352],1,-1.0,[-0.5174524   0.00068254],0
35,[-0.5174524   0.00068254],1,-1.0,[-0.51681596  0.00063645],0
35,[-0.51681596  0.00063645],1,-1.0,[-0.5162304   0.00058558],0
35,[-0.5162304   0.00058558],1,-1.0,[-0.51570004  0.00053032],0
35,[-0.51570004  0.00053032],1,-1.0,[-5.1522899e-01  4.7108516e-04],0
35,[-5.1522899e-01  4.7108516e-04],1,-1.0,[-5.1482064e-01  4.0831827e-04],0
35,[-5.1482064e-01  4.0831827e-04],1,-1.0,[-5.1447815e-01  3.4249004e-04],0
35,[-5.1447815e-01  3.4249004e-04],1,-1.0,[-5.1420408e-01  2.7409403e-04],0
35,[-5.1420408e-01  2.7409403e-04],1,-1.0,[-5.1400042e-01  2.0364311e-04],0
35,[-5.1400042e-01  2.0364311e-04],1,-1.0,[-5.1386875e-01  1.3166550e-04],0
35,[-5.1386875e-01  1.3166550e-04],1,-1.0,[-5.1381004e-01  5.8700807e-05],0
35,[-5.1381004e-01  5.8700807e-05],1,-1.0,[-5.1382476e-01 -1.4703953e-05],0
35,[-5.1382476e-01 -1.4703953e-05],1,-1.0,[-5.139128e-01 -8.799848e-05],0
35,[-5.139128e-01 -8.799848e-05],1,-1.0,[-5.1407343e-01 -1.6063330e-04],0
35,[-5.1407343e-01 -1.6063330e-04],1,-1.0,[-5.1430547e-01 -2.3206387e-04],0
35,[-5.1430547e-01 -2.3206387e-04],1,-1.0,[-5.1460725e-01 -3.0175466e-04],0
35,[-5.1460725e-01 -3.0175466e-04],1,-1.0,[-5.1497638e-01 -3.6918314e-04],0
35,[-5.1497638e-01 -3.6918314e-04],1,-1.0,[-5.1541024e-01 -4.3384370e-04],0
35,[-5.1541024e-01 -4.3384370e-04],1,-1.0,[-5.159055e-01 -4.952515e-04],0
35,[-5.159055e-01 -4.952515e-04],1,-1.0,[-0.51645845 -0.00055295],0
35,[-0.51645845 -0.00055295],1,-1.0,[-0.5170649  -0.00060649],0
35,[-0.5170649  -0.00060649],1,-1.0,[-0.51772046 -0.00065549],0
35,[-0.51772046 -0.00065549],1,-1.0,[-0.51842004 -0.00069958],0
35,[-0.51842004 -0.00069958],1,-1.0,[-0.5191584  -0.00073842],0
35,[-0.5191584  -0.00073842],1,-1.0,[-0.5199302  -0.00077172],0
35,[-0.5199302  -0.00077172],1,-1.0,[-0.52072936 -0.00079924],0
35,[-0.52072936 -0.00079924],1,-1.0,[-0.5215501  -0.00082076],0
35,[-0.5215501  -0.00082076],1,-1.0,[-0.52238625 -0.00083612],0
35,[-0.52238625 -0.00083612],1,-1.0,[-0.5232315  -0.00084521],0
35,[-0.5232315  -0.00084521],1,-1.0,[-0.52407944 -0.00084797],0
35,[-0.52407944 -0.00084797],1,-1.0,[-0.5249238  -0.00084436],0
35,[-0.5249238  -0.00084436],1,-1.0,[-0.5257582  -0.00083443],0
35,[-0.5257582  -0.00083443],1,-1.0,[-0.52657646 -0.00081823],0
35,[-0.52657646 -0.00081823],1,-1.0,[-0.52737236 -0.0007959 ],0
35,[-0.52737236 -0.0007959 ],1,-1.0,[-0.52813995 -0.0007676 ],0
35,[-0.52813995 -0.0007676 ],1,-1.0,[-0.5288735  -0.00073354],0
35,[-0.5288735  -0.00073354],1,-1.0,[-0.5295675  -0.00069398],0
35,[-0.5295675  -0.00069398],1,-1.0,[-0.5302167  -0.00064922],0
35,[-0.5302167  -0.00064922],1,-1.0,[-0.53081626 -0.00059959],0
35,[-0.53081626 -0.00059959],1,-1.0,[-0.53136176 -0.00054546],0
35,[-0.53136176 -0.00054546],1,-1.0,[-5.3184897e-01 -4.8724143e-04],0
35,[-5.3184897e-01 -4.8724143e-04],1,-1.0,[-5.3227437e-01 -4.2537122e-04],0
35,[-5.3227437e-01 -4.2537122e-04],1,-1.0,[-5.3263468e-01 -3.6031177e-04],0
35,[-5.3263468e-01 -3.6031177e-04],1,-1.0,[-5.3292722e-01 -2.9255092e-04],0
35,[-5.3292722e-01 -2.9255092e-04],1,-1.0,[-5.3314984e-01 -2.2259678e-04],0
35,[-5.3314984e-01 -2.2259678e-04],1,-1.0,[-5.3330076e-01 -1.5097384e-04],0
35,[-5.3330076e-01 -1.5097384e-04],1,-1.0,[-5.333790e-01 -7.821905e-05],0
35,[-5.333790e-01 -7.821905e-05],1,-1.0,[-5.3338391e-01 -4.8778766e-06],0
35,[-5.3338391e-01 -4.8778766e-06],1,-1.0,[-5.3331536e-01  6.8499867e-05],0
35,[-5.3331536e-01  6.8499867e-05],1,-1.0,[-5.3317404e-01  1.4136407e-04],0
35,[-5.3317404e-01  1.4136407e-04],1,-1.0,[-5.3296083e-01  2.1316850e-04],0
35,[-5.3296083e-01  2.1316850e-04],1,-1.0,[-5.326775e-01  2.833748e-04],0
35,[-5.326775e-01  2.833748e-04],1,-1.0,[-5.3232604e-01  3.5145661e-04],0
35,[-5.3232604e-01  3.5145661e-04],1,-1.0,[-5.3190911e-01  4.1690344e-04],0
35,[-5.3190911e-01  4.1690344e-04],1,-1.0,[-5.3142989e-01  4.7922452e-04],0
35,[-5.3142989e-01  4.7922452e-04],1,-1.0,[-0.53089195  0.00053795],0
35,[-0.53089195  0.00053795],1,-1.0,[-0.5302993   0.00059265],0
35,[-0.5302993   0.00059265],1,-1.0,[-0.5296564  0.0006429],0
35,[-0.5296564  0.0006429],1,-1.0,[-0.52896804  0.00068833],0
35,[-0.52896804  0.00068833],1,-1.0,[-0.5282395   0.00072859],0
35,[-0.5282395   0.00072859],1,-1.0,[-0.5274761  0.0007634],0
35,[-0.5274761  0.0007634],1,-1.0,[-0.52668357  0.00079248],0
35,[-0.52668357  0.00079248],1,-1.0,[-0.525868    0.00081561],0
35,[-0.525868    0.00081561],1,-1.0,[-0.5250353   0.00083263],0
35,[-0.5250353   0.00083263],1,-1.0,[-0.5241919   0.00084341],0
35,[-0.5241919   0.00084341],1,-1.0,[-0.5233441   0.00084786],0
35,[-0.5233441   0.00084786],1,-1.0,[-0.52249813  0.00084595],0
35,[-0.52249813  0.00084595],1,-1.0,[-0.52166045  0.00083769],0
35,[-0.52166045  0.00083769],1,-1.0,[-0.5208373   0.00082315],0
35,[-0.5208373   0.00082315],1,-1.0,[-0.52003485  0.00080244],0
35,[-0.52003485  0.00080244],1,-1.0,[-0.51925915  0.00077571],0
35,[-0.51925915  0.00077571],1,-1.0,[-0.51851594  0.00074317],0
35,[-0.51851594  0.00074317],1,-1.0,[-0.51781094  0.00070505],0
35,[-0.51781094  0.00070505],1,-1.0,[-0.51714927  0.00066164],0
35,[-0.51714927  0.00066164],1,-1.0,[-0.516536    0.00061327],0
35,[-0.516536    0.00061327],1,-1.0,[-0.5159757   0.00056031],0
35,[-0.5159757   0.00056031],1,-1.0,[-5.154726e-01  5.031379e-04],0
35,[-5.154726e-01  5.031379e-04],1,-1.0,[-5.1503038e-01  4.4219737e-04],0
35,[-5.1503038e-01  4.4219737e-04],1,-1.0,[-5.1465243e-01  3.7794138e-04],0
35,[-5.1465243e-01  3.7794138e-04],1,-1.0,[-5.1434159e-01  3.1085184e-04],0
35,[-5.1434159e-01  3.1085184e-04],1,-1.0,[-5.1410013e-01  2.4143176e-04],0
35,[-5.1410013e-01  2.4143176e-04],1,-1.0,[-5.1392996e-01  1.7020167e-04],0
35,[-5.1392996e-01  1.7020167e-04],1,-1.0,[-5.138323e-01  9.769559e-05],0
35,[-5.138323e-01  9.769559e-05],1,-1.0,[-5.1380777e-01  2.4457106e-05],0
35,[-5.1380777e-01  2.4457106e-05],1,-1.0,[-5.1385677e-01 -4.8964728e-05],0
35,[-5.1385677e-01 -4.8964728e-05],1,-1.0,[-5.1397878e-01 -1.2201948e-04],0
35,[-5.1397878e-01 -1.2201948e-04],1,-1.0,[-5.1417291e-01 -1.9415948e-04],0
35,[-5.1417291e-01 -1.9415948e-04],1,-1.0,[-5.1443779e-01 -2.6484387e-04],0
35,[-5.1443779e-01 -2.6484387e-04],1,-1.0,[-5.1477134e-01 -3.3354270e-04],0
35,[-5.1477134e-01 -3.3354270e-04],1,-1.0,[-5.1517105e-01 -3.9974088e-04],0
35,[-5.1517105e-01 -3.9974088e-04],1,-1.0,[-5.15634e-01 -4.62942e-04],0
35,[-5.15634e-01 -4.62942e-04],1,-1.0,[-0.5161567  -0.00052267],0
35,[-0.5161567  -0.00052267],1,-1.0,[-0.51673514 -0.00057848],0
35,[-0.51673514 -0.00057848],1,-1.0,[-0.5173651  -0.00062996],0
35,[-0.5173651  -0.00062996],1,-1.0,[-0.51804185 -0.00067671],0
35,[-0.51804185 -0.00067671],1,-1.0,[-0.5187602  -0.00071838],0
35,[-0.5187602  -0.00071838],1,-1.0,[-0.51951486 -0.00075467],0
35,[-0.51951486 -0.00075467],1,-1.0,[-0.52030015 -0.0007853 ],0
35,[-0.52030015 -0.0007853 ],1,-1.0,[-0.52111024 -0.00081004],0
35,[-0.52111024 -0.00081004],1,-1.0,[-0.5219389 -0.0008287],0
35,[-0.5219389 -0.0008287],1,-1.0,[-0.52278006 -0.00084115],0
35,[-0.52278006 -0.00084115],1,-1.0,[-0.52362734 -0.00084729],0
35,[-0.52362734 -0.00084729],1,-1.0,[-0.52447444 -0.00084708],1
